PrescriptionIndex,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
9,Canada,,2020-08-02,1,0,1,0,0,1,1,3,1,2,1,2
9,Canada,,2020-08-03,1,1,0,1,1,0,0,1,0,0,1,0
9,Canada,,2020-08-04,2,0,1,0,1,2,1,1,0,0,0,2
9,Switzerland,,2020-08-01,0,0,0,1,0,1,1,3,0,1,0,2
9,Switzerland,,2020-08-02,2,1,0,1,1,0,1,1,0,1,1,0
9,Switzerland,,2020-08-03,0,2,1,0,1,2,0,1,1,0,0,3
9,Switzerland,,2020-08-04,0,2,0,1,0,0,1,2,1,2,0,2
9,Chile,,2020-08-01,0,2,1,3,1,0,0,2,0,0,0,3
9,Chile,,2020-08-02,2,1,1,0,0,2,0,2,0,1,0,3
9,Chile,,2020-08-03,2,0,1,0,1,1,1,0,1,0,0,3
9,Chile,,2020-08-04,1,0,0,1,0,1,0,1,1,1,1,1
9,China,,2020-08-01,2,2,1,0,1,2,0,1,0,1,1,1
9,China,,2020-08-02,2,2,1,1,0,1,0,2,0,2,1,1
9,China,,2020-08-03,2,1,1,1,1,1,0,0,0,2,1,0
9,China,,2020-08-04,0,0,1,0,1,1,1,3,0,1,0,3
9,Cote d'Ivoire,,2020-08-01,2,2,0,1,0,0,1,1,0,0,1,3
9,Cote d'Ivoire,,2020-08-02,0,1,1,3,1,1,0,1,1,2,0,2
9,Cote d'Ivoire,,2020-08-03,0,0,0,2,1,2,1,2,0,0,0,3
9,Cote d'Ivoire,,2020-08-04,2,1,1,0,0,2,0,0,1,0,0,3
9,Cameroon,,2020-08-01,2,2,1,0,0,0,0,1,0,2,1,0
9,Cameroon,,2020-08-02,0,1,0,1,0,1,1,1,1,1,1,2
9,Cameroon,,2020-08-03,0,1,0,3,1,1,1,1,0,1,0,0
9,Cameroon,,2020-08-04,1,1,0,3,1,1,0,2,1,1,0,1
9,Democratic Republic of Congo,,2020-08-01,2,2,1,1,1,1,1,3,1,1,0,0
9,Democratic Republic of Congo,,2020-08-02,1,2,1,3,1,1,1,3,0,1,1,1
9,Democratic Republic of Congo,,2020-08-03,1,0,0,0,1,2,0,3,0,0,0,3
9,Democratic Republic of Congo,,2020-08-04,2,1,1,3,1,1,0,1,1,0,0,1
9,Congo,,2020-08-01,1,1,0,1,0,1,1,0,0,2,1,2
9,Congo,,2020-08-02,2,0,1,3,1,2,1,3,1,0,0,3
9,Congo,,2020-08-03,2,1,0,1,1,0,1,3,0,0,1,0
9,Congo,,2020-08-04,0,2,0,1,1,0,0,3,1,2,0,2
9,Colombia,,2020-08-01,1,0,0,2,0,2,0,3,1,0,0,0
9,Colombia,,2020-08-02,1,0,0,0,1,2,0,2,0,2,0,3
9,Colombia,,2020-08-03,1,0,0,0,0,0,1,2,0,0,0,2
9,Colombia,,2020-08-04,1,2,1,0,1,1,1,0,1,2,1,0
9,Comoros,,2020-08-01,0,2,0,1,1,2,0,1,1,2,0,1
9,Comoros,,2020-08-02,2,2,0,2,0,1,0,3,0,2,0,0
9,Comoros,,2020-08-03,2,1,0,2,1,2,0,1,0,0,0,3
9,Comoros,,2020-08-04,1,0,0,3,1,0,1,3,1,0,0,1
9,Cape Verde,,2020-08-01,1,0,0,0,0,2,0,3,1,2,0,2
9,Cape Verde,,2020-08-02,1,2,0,3,0,2,0,1,0,2,1,3
9,Cape Verde,,2020-08-03,0,1,0,1,1,1,1,2,0,0,1,1
9,Cape Verde,,2020-08-04,1,0,1,2,0,2,0,1,1,1,1,1
9,Costa Rica,,2020-08-01,1,1,1,3,0,2,1,3,1,1,0,0
9,Costa Rica,,2020-08-02,0,2,0,1,1,0,0,0,1,0,0,2
9,Costa Rica,,2020-08-03,2,0,1,0,1,2,0,2,1,1,1,2
9,Costa Rica,,2020-08-04,1,1,0,3,1,1,1,2,1,1,1,3
9,Cuba,,2020-08-01,1,1,0,2,0,0,0,3,0,0,1,2
9,Cuba,,2020-08-02,2,2,0,3,1,0,1,2,1,2,0,0
9,Cuba,,2020-08-03,0,2,1,3,1,2,0,2,0,0,1,0
9,Cuba,,2020-08-04,0,1,0,1,1,0,0,3,0,0,1,3
9,Cyprus,,2020-08-01,1,2,1,3,1,0,0,3,1,2,1,2
9,Cyprus,,2020-08-02,0,0,1,2,0,2,0,0,1,2,1,3
9,Cyprus,,2020-08-03,1,2,1,2,1,0,0,0,1,2,1,0
9,Cyprus,,2020-08-04,1,2,1,0,1,1,0,0,1,1,0,3
9,Czech Republic,,2020-08-01,1,1,1,1,0,1,1,0,0,0,1,3
9,Czech Republic,,2020-08-02,0,0,0,2,1,1,0,3,1,0,1,1
9,Czech Republic,,2020-08-03,2,2,1,0,1,1,1,2,0,2,0,2
9,Czech Republic,,2020-08-04,1,1,0,3,1,0,1,3,1,1,1,1
9,Germany,,2020-08-01,0,2,0,0,0,0,0,2,0,0,1,1
9,Germany,,2020-08-02,1,2,1,1,1,2,0,2,0,0,1,0
9,Germany,,2020-08-03,1,0,1,2,1,2,1,1,1,0,0,2
9,Germany,,2020-08-04,0,2,0,2,1,2,1,0,0,2,1,3
9,Djibouti,,2020-08-01,2,2,1,2,1,1,1,0,0,0,0,0
9,Djibouti,,2020-08-02,2,2,0,0,0,0,0,3,0,2,1,1
9,Djibouti,,2020-08-03,1,2,0,1,0,0,1,2,1,0,1,3
9,Djibouti,,2020-08-04,1,1,0,2,0,2,0,2,1,0,1,1
9,Dominica,,2020-08-01,2,0,1,3,0,2,1,3,0,0,1,1
9,Dominica,,2020-08-02,2,0,1,2,0,1,1,1,1,1,0,0
9,Dominica,,2020-08-03,1,0,1,0,1,0,1,1,1,0,1,1
9,Dominica,,2020-08-04,2,0,0,1,0,2,1,2,1,1,0,3
9,Denmark,,2020-08-01,2,2,0,2,1,2,0,2,1,2,1,3
9,Denmark,,2020-08-02,1,2,1,3,1,1,0,2,1,0,0,0
9,Denmark,,2020-08-03,0,2,0,1,0,2,0,1,0,1,0,1
9,Denmark,,2020-08-04,2,0,0,3,1,2,0,3,1,1,0,0
9,Dominican Republic,,2020-08-01,1,0,1,1,0,2,1,0,1,1,0,2
9,Dominican Republic,,2020-08-02,1,0,1,0,1,1,1,0,1,1,1,2
9,Dominican Republic,,2020-08-03,0,2,0,0,1,1,1,2,0,2,1,2
9,Dominican Republic,,2020-08-04,2,1,0,2,1,0,1,3,1,0,1,1
9,Algeria,,2020-08-01,2,2,0,1,1,1,0,2,1,1,1,3
9,Algeria,,2020-08-02,2,1,1,1,1,1,1,0,1,0,1,3
9,Algeria,,2020-08-03,0,2,1,0,1,0,0,2,0,0,1,0
9,Algeria,,2020-08-04,2,2,1,2,0,2,0,2,1,0,1,2
9,Ecuador,,2020-08-01,0,0,1,3,1,0,1,3,0,0,0,3
9,Ecuador,,2020-08-02,0,0,0,3,1,2,0,0,1,0,0,0
9,Ecuador,,2020-08-03,0,2,1,2,0,1,0,1,0,0,1,3
9,Ecuador,,2020-08-04,2,1,0,3,0,0,1,0,1,2,0,3
9,Egypt,,2020-08-01,1,2,1,0,1,2,1,0,0,0,1,3
9,Egypt,,2020-08-02,0,0,1,1,0,0,0,2,1,0,0,1
9,Egypt,,2020-08-03,0,2,0,3,1,1,1,1,1,2,0,2
9,Egypt,,2020-08-04,0,2,0,0,0,0,0,3,1,1,0,2
9,Eritrea,,2020-08-01,2,1,0,2,0,1,1,2,0,0,1,3
9,Eritrea,,2020-08-02,0,0,1,3,0,0,1,1,1,1,0,2
9,Eritrea,,2020-08-03,1,1,1,1,1,1,0,0,0,1,0,3
9,Eritrea,,2020-08-04,2,1,1,3,1,2,1,2,1,0,0,0
9,Spain,,2020-08-01,1,1,0,1,1,0,1,0,0,0,0,2
9,Spain,,2020-08-02,2,2,1,2,0,1,1,2,0,2,0,3
9,Spain,,2020-08-03,1,2,0,0,0,2,0,3,0,0,0,1
9,Spain,,2020-08-04,0,2,0,2,0,0,0,2,1,2,1,0
9,Estonia,,2020-08-01,2,1,0,1,1,1,0,1,1,0,0,2
9,Estonia,,2020-08-02,1,2,1,1,0,2,0,2,0,2,1,0
9,Estonia,,2020-08-03,0,1,1,3,1,1,1,2,1,1,1,0
9,Estonia,,2020-08-04,2,1,0,1,0,0,1,3,0,2,0,0
9,Ethiopia,,2020-08-01,0,1,0,3,1,0,1,1,0,0,0,0
9,Ethiopia,,2020-08-02,0,1,1,1,1,1,1,2,1,1,0,1
9,Ethiopia,,2020-08-03,2,2,1,3,0,1,0,2,1,1,1,2
9,Ethiopia,,2020-08-04,2,0,0,1,1,2,0,0,1,2,0,3
9,Finland,,2020-08-01,1,2,0,0,1,1,1,2,0,2,1,3
9,Finland,,2020-08-02,0,2,1,2,0,1,1,0,0,0,1,3
9,Finland,,2020-08-03,0,2,1,2,0,1,0,3,0,1,1,1
9,Finland,,2020-08-04,0,0,0,1,0,1,1,0,0,1,1,0
9,Fiji,,2020-08-01,0,1,0,2,1,0,0,1,0,2,1,1
9,Fiji,,2020-08-02,0,2,0,2,1,0,0,3,0,0,0,1
9,Fiji,,2020-08-03,2,1,1,0,0,1,1,2,0,1,0,3
9,Fiji,,2020-08-04,0,0,1,2,0,1,0,1,0,2,1,1
9,France,,2020-08-01,0,1,1,1,0,0,0,1,0,2,0,0
9,France,,2020-08-02,1,2,1,3,1,0,0,1,1,0,0,0
9,France,,2020-08-03,0,1,1,3,0,1,1,2,1,1,1,0
9,France,,2020-08-04,2,0,1,1,0,1,0,3,0,0,0,0
9,Faeroe Islands,,2020-08-01,1,2,1,3,1,1,1,2,0,0,0,2
9,Faeroe Islands,,2020-08-02,1,2,0,1,1,0,1,3,1,0,0,1
9,Faeroe Islands,,2020-08-03,2,2,1,3,1,2,0,0,1,0,1,0
9,Faeroe Islands,,2020-08-04,1,2,0,2,1,0,1,2,1,2,0,2
9,Gabon,,2020-08-01,1,2,0,0,1,0,1,3,1,0,1,3
9,Gabon,,2020-08-02,2,2,1,2,1,1,1,2,0,2,0,3
9,Gabon,,2020-08-03,0,1,1,2,1,0,0,2,1,2,1,1
9,Gabon,,2020-08-04,2,2,0,0,0,1,0,0,0,2,1,2
9,United Kingdom,,2020-08-01,0,2,1,3,1,1,1,0,1,2,1,2
9,United Kingdom,,2020-08-02,2,1,1,1,0,2,1,3,1,2,0,3
9,United Kingdom,,2020-08-03,0,1,0,0,1,2,1,1,1,1,0,2
9,United Kingdom,,2020-08-04,1,0,1,2,1,2,0,3,1,1,0,2
9,United Kingdom,England,2020-08-01,1,2,0,1,0,1,1,3,0,1,1,1
9,United Kingdom,England,2020-08-02,2,2,1,0,0,2,1,1,1,2,0,3
9,United Kingdom,England,2020-08-03,0,2,0,2,0,2,0,1,1,2,1,2
9,United Kingdom,England,2020-08-04,2,0,1,1,0,0,1,1,0,2,0,3
9,United Kingdom,Northern Ireland,2020-08-01,2,0,0,2,1,2,1,2,0,1,1,0
9,United Kingdom,Northern Ireland,2020-08-02,1,0,0,0,1,0,0,0,1,0,1,2
9,United Kingdom,Northern Ireland,2020-08-03,2,1,0,3,0,0,0,0,1,2,0,2
9,United Kingdom,Northern Ireland,2020-08-04,1,1,0,1,0,2,1,3,0,1,0,2
9,United Kingdom,Scotland,2020-08-01,0,0,0,0,0,0,1,0,1,0,1,2
9,United Kingdom,Scotland,2020-08-02,1,2,0,0,1,0,1,0,1,1,0,1
9,United Kingdom,Scotland,2020-08-03,0,1,1,3,0,1,1,0,1,2,0,2
9,United Kingdom,Scotland,2020-08-04,0,2,1,1,0,1,0,3,0,0,1,2
9,United Kingdom,Wales,2020-08-01,0,2,1,3,1,1,1,1,0,2,0,1
9,United Kingdom,Wales,2020-08-02,1,2,0,3,0,1,1,2,0,0,1,0
9,United Kingdom,Wales,2020-08-03,1,0,0,0,0,0,1,0,0,2,1,3
9,United Kingdom,Wales,2020-08-04,1,1,0,2,0,1,0,1,1,0,0,0
9,Georgia,,2020-08-01,2,0,1,0,0,0,1,0,0,0,1,3
9,Georgia,,2020-08-02,1,0,1,1,0,0,0,2,1,2,1,3
9,Georgia,,2020-08-03,1,0,1,0,0,0,0,0,1,1,1,2
9,Georgia,,2020-08-04,1,1,1,1,1,0,0,3,1,1,1,2
9,Ghana,,2020-08-01,0,2,0,1,1,1,0,1,0,0,0,0
9,Ghana,,2020-08-02,2,0,1,3,1,2,1,0,0,2,0,3
9,Ghana,,2020-08-03,0,0,1,2,1,2,0,1,0,0,1,2
9,Ghana,,2020-08-04,1,1,0,1,1,2,1,3,0,0,0,2
9,Guinea,,2020-08-01,1,1,1,3,1,0,1,3,0,2,0,0
9,Guinea,,2020-08-02,2,1,0,0,1,1,1,0,1,0,1,0
9,Guinea,,2020-08-03,2,1,1,2,1,1,1,1,0,2,0,3
9,Guinea,,2020-08-04,1,0,0,3,1,1,0,0,0,2,0,0
9,Gambia,,2020-08-01,1,0,0,1,0,0,0,3,0,2,0,1
9,Gambia,,2020-08-02,0,2,1,3,0,1,0,0,0,1,0,1
9,Gambia,,2020-08-03,0,2,0,1,0,2,1,2,1,1,1,0
9,Gambia,,2020-08-04,0,0,1,1,0,1,0,3,1,2,0,1
9,Greece,,2020-08-01,1,2,1,1,1,2,1,2,1,1,1,1
9,Greece,,2020-08-02,1,1,0,0,1,1,1,0,1,1,0,2
9,Greece,,2020-08-03,2,2,1,1,0,1,1,2,1,1,0,1
9,Greece,,2020-08-04,1,1,0,2,1,2,1,1,1,0,1,0
9,Greenland,,2020-08-01,1,1,0,3,1,2,1,1,1,2,1,0
9,Greenland,,2020-08-02,0,0,0,0,0,1,0,3,1,0,1,3
9,Greenland,,2020-08-03,1,0,0,2,1,0,1,3,1,0,1,3
9,Greenland,,2020-08-04,0,2,1,1,1,2,1,1,1,1,0,0
9,Guatemala,,2020-08-01,1,0,1,1,1,1,0,1,1,0,0,0
9,Guatemala,,2020-08-02,2,1,1,3,1,0,1,0,0,1,0,3
9,Guatemala,,2020-08-03,1,2,1,2,0,1,0,0,0,1,0,1
9,Guatemala,,2020-08-04,1,2,0,3,1,0,1,1,1,0,0,2
9,Guam,,2020-08-01,0,1,1,0,1,2,1,2,0,0,0,3
9,Guam,,2020-08-02,1,2,1,0,0,1,0,3,1,1,1,1
9,Guam,,2020-08-03,1,0,1,3,0,0,0,1,0,2,1,2
9,Guam,,2020-08-04,0,0,1,0,1,1,1,1,0,0,0,1
9,Guyana,,2020-08-01,0,0,1,1,0,1,0,0,0,2,1,3
9,Guyana,,2020-08-02,1,0,1,0,1,2,1,3,1,0,0,3
9,Guyana,,2020-08-03,2,2,1,2,1,0,1,3,1,2,1,3
9,Guyana,,2020-08-04,2,0,1,2,0,1,0,0,0,1,1,3
9,Hong Kong,,2020-08-01,2,2,1,1,1,0,0,2,0,2,1,3
9,Hong Kong,,2020-08-02,2,1,0,3,0,2,1,3,1,1,1,0
9,Hong Kong,,2020-08-03,1,2,0,3,0,2,1,3,1,2,1,0
9,Hong Kong,,2020-08-04,0,0,1,2,1,0,0,0,0,2,0,1
9,Honduras,,2020-08-01,2,1,0,1,1,0,0,1,0,1,1,0
9,Honduras,,2020-08-02,1,2,0,3,0,0,1,0,0,1,0,2
9,Honduras,,2020-08-03,0,0,0,2,0,0,1,3,1,2,1,1
9,Honduras,,2020-08-04,2,2,0,3,0,0,1,1,0,2,0,3
9,Croatia,,2020-08-01,1,2,0,2,1,0,1,1,0,0,0,2
9,Croatia,,2020-08-02,2,1,1,3,1,1,0,3,0,0,1,1
9,Croatia,,2020-08-03,1,0,0,1,0,0,0,3,0,0,1,2
9,Croatia,,2020-08-04,2,1,0,1,0,0,0,0,0,1,0,1
9,Haiti,,2020-08-01,2,1,1,3,0,2,1,3,1,0,1,3
9,Haiti,,2020-08-02,0,1,1,3,1,2,0,0,1,1,0,0
9,Haiti,,2020-08-03,2,1,0,2,0,2,0,2,1,1,1,3
9,Haiti,,2020-08-04,2,0,0,2,0,2,0,3,0,1,1,1
9,Hungary,,2020-08-01,1,2,0,2,1,2,0,2,0,0,1,0
9,Hungary,,2020-08-02,2,2,1,0,0,1,0,1,1,0,1,0
9,Hungary,,2020-08-03,1,0,1,1,0,2,0,2,0,1,1,0
9,Hungary,,2020-08-04,2,2,1,1,0,1,1,3,1,2,1,0
9,Indonesia,,2020-08-01,1,1,0,0,0,2,0,2,1,2,1,2
9,Indonesia,,2020-08-02,0,0,0,0,0,1,1,0,1,0,1,1
9,Indonesia,,2020-08-03,2,2,0,1,0,0,1,0,0,0,0,0
9,Indonesia,,2020-08-04,1,0,1,1,1,0,1,1,0,0,1,2
9,India,,2020-08-01,2,0,1,1,0,0,1,1,1,1,1,0
9,India,,2020-08-02,0,1,0,2,1,2,0,0,1,0,0,2
9,India,,2020-08-03,0,0,1,2,1,2,1,1,0,0,1,2
9,India,,2020-08-04,0,2,1,2,1,1,0,0,0,2,1,1
9,Ireland,,2020-08-01,1,2,1,1,1,1,1,2,0,0,0,3
9,Ireland,,2020-08-02,0,0,0,1,0,2,0,0,0,1,1,2
9,Ireland,,2020-08-03,2,1,1,0,0,1,0,2,1,1,0,3
9,Ireland,,2020-08-04,1,0,0,2,1,2,1,1,1,1,0,1
9,Iran,,2020-08-01,0,2,0,2,1,2,0,3,1,0,0,2
9,Iran,,2020-08-02,2,1,0,2,1,2,0,0,0,0,1,0
9,Iran,,2020-08-03,0,1,0,2,1,1,0,3,0,1,1,0
9,Iran,,2020-08-04,0,1,1,1,0,0,0,0,1,2,1,2
9,Iraq,,2020-08-01,2,0,1,3,1,1,1,3,1,2,1,3
9,Iraq,,2020-08-02,0,2,1,1,1,0,0,2,0,2,1,1
9,Iraq,,2020-08-03,2,2,1,1,0,0,0,3,1,0,0,1
9,Iraq,,2020-08-04,2,2,1,2,1,2,1,0,1,0,1,1
9,Iceland,,2020-08-01,1,1,0,3,0,2,0,3,0,2,1,1
9,Iceland,,2020-08-02,1,2,1,2,0,2,1,2,1,0,0,2
9,Iceland,,2020-08-03,0,1,1,0,0,1,0,0,1,1,0,0
9,Iceland,,2020-08-04,1,1,1,2,1,1,1,2,1,1,0,3
9,Israel,,2020-08-01,0,2,1,0,0,2,0,0,1,0,1,1
9,Israel,,2020-08-02,1,0,0,0,1,2,1,2,1,2,0,2
9,Israel,,2020-08-03,2,0,1,2,0,0,1,1,1,1,1,3
9,Israel,,2020-08-04,0,1,0,3,0,2,0,0,0,2,0,2
9,Italy,,2020-08-01,2,1,1,3,1,2,0,1,1,0,0,1
9,Italy,,2020-08-02,1,2,0,2,1,2,1,1,1,0,0,0
9,Italy,,2020-08-03,2,0,0,3,0,0,0,0,0,2,0,0
9,Italy,,2020-08-04,1,0,0,2,0,2,0,0,0,1,0,1
9,Jamaica,,2020-08-01,0,2,0,1,0,2,1,0,0,2,1,3
9,Jamaica,,2020-08-02,2,2,0,3,1,2,1,1,1,2,0,1
9,Jamaica,,2020-08-03,2,2,1,0,1,2,0,1,0,2,0,0
9,Jamaica,,2020-08-04,0,1,1,1,1,1,1,3,0,0,0,1
9,Jordan,,2020-08-01,2,1,1,1,1,2,1,3,1,1,1,0
9,Jordan,,2020-08-02,1,0,1,2,1,2,1,0,0,0,0,0
9,Jordan,,2020-08-03,1,1,1,1,1,1,0,0,0,0,1,2
9,Jordan,,2020-08-04,0,2,1,2,0,2,0,3,0,0,0,3
9,Japan,,2020-08-01,0,2,0,1,1,0,0,1,1,1,0,3
9,Japan,,2020-08-02,2,2,0,2,0,1,0,0,1,2,0,2
9,Japan,,2020-08-03,1,2,0,0,1,1,1,1,1,2,0,0
9,Japan,,2020-08-04,0,1,1,0,1,0,0,1,1,2,1,3
9,Kazakhstan,,2020-08-01,0,1,0,0,0,2,0,3,0,0,1,0
9,Kazakhstan,,2020-08-02,1,1,0,0,1,1,1,0,0,0,1,1
9,Kazakhstan,,2020-08-03,1,2,0,0,0,2,1,2,1,1,1,1
9,Kazakhstan,,2020-08-04,1,1,0,2,1,0,0,1,0,0,1,2
9,Kenya,,2020-08-01,2,1,0,2,0,2,0,0,1,1,0,1
9,Kenya,,2020-08-02,1,1,1,1,1,0,1,2,1,0,0,0
9,Kenya,,2020-08-03,1,2,1,0,1,2,0,1,0,2,1,1
9,Kenya,,2020-08-04,1,1,1,1,0,1,1,2,1,0,1,0
9,Kyrgyz Republic,,2020-08-01,0,1,0,2,1,0,0,2,0,0,0,3
9,Kyrgyz Republic,,2020-08-02,2,1,1,0,0,2,0,2,0,1,1,2
9,Kyrgyz Republic,,2020-08-03,1,2,0,3,0,0,1,0,1,0,0,0
9,Kyrgyz Republic,,2020-08-04,0,0,0,2,0,2,1,0,0,1,1,0
9,Cambodia,,2020-08-01,2,0,1,1,1,2,1,1,1,0,0,1
9,Cambodia,,2020-08-02,1,1,1,0,1,2,1,1,1,0,0,2
9,Cambodia,,2020-08-03,0,1,1,1,1,2,0,1,1,2,0,0
9,Cambodia,,2020-08-04,2,1,0,2,0,0,1,0,0,2,1,1
9,South Korea,,2020-08-01,2,2,1,2,0,0,1,1,0,0,0,3
9,South Korea,,2020-08-02,2,0,0,2,1,2,1,1,0,1,0,3
9,South Korea,,2020-08-03,1,2,0,1,0,1,1,2,0,2,0,1
9,South Korea,,2020-08-04,1,2,0,1,0,0,1,0,1,1,1,1
9,Kuwait,,2020-08-01,0,2,1,1,0,0,1,2,0,2,1,1
9,Kuwait,,2020-08-02,2,2,1,1,1,1,0,1,0,0,1,1
9,Kuwait,,2020-08-03,2,0,1,3,0,1,0,1,0,2,0,3
9,Kuwait,,2020-08-04,0,0,1,2,0,0,1,2,0,1,0,3
9,Laos,,2020-08-01,1,0,1,2,1,2,1,1,1,2,1,3
9,Laos,,2020-08-02,1,0,1,0,0,1,0,0,0,2,0,1
9,Laos,,2020-08-03,2,1,1,0,1,1,0,3,0,0,1,0
9,Laos,,2020-08-04,1,2,0,0,0,1,0,3,0,1,1,1
9,Lebanon,,2020-08-01,2,1,0,3,1,2,0,1,0,0,0,2
9,Lebanon,,2020-08-02,0,2,1,3,0,1,1,1,0,2,1,1
9,Lebanon,,2020-08-03,1,1,0,0,0,2,1,1,0,1,1,0
9,Lebanon,,2020-08-04,0,0,1,0,1,0,1,1,0,1,1,1
9,Liberia,,2020-08-01,2,2,0,0,0,0,0,2,0,2,1,2
9,Liberia,,2020-08-02,0,0,0,1,1,0,1,1,1,1,1,2
9,Liberia,,2020-08-03,1,0,1,3,0,0,0,0,1,0,1,3
9,Liberia,,2020-08-04,0,0,1,3,1,0,0,0,0,2,0,0
9,Libya,,2020-08-01,2,0,0,0,0,2,0,0,1,0,1,0
9,Libya,,2020-08-02,2,1,0,0,1,2,1,3,1,0,1,0
9,Libya,,2020-08-03,2,2,0,1,1,2,1,3,1,1,1,1
9,Libya,,2020-08-04,1,1,1,2,1,0,0,1,0,0,1,2
9,Sri Lanka,,2020-08-01,0,0,1,3,0,0,0,2,1,2,1,1
9,Sri Lanka,,2020-08-02,2,1,0,2,0,0,1,2,0,1,1,3
9,Sri Lanka,,2020-08-03,2,0,1,3,1,2,0,0,0,1,0,3
9,Sri Lanka,,2020-08-04,2,0,0,1,0,0,0,2,1,1,0,0
9,Lesotho,,2020-08-01,0,0,1,0,0,2,1,2,1,2,0,2
9,Lesotho,,2020-08-02,2,0,0,1,0,1,0,0,1,1,1,3
9,Lesotho,,2020-08-03,0,2,1,2,0,0,1,3,1,1,0,1
9,Lesotho,,2020-08-04,0,1,1,3,0,2,1,2,0,2,1,0
9,Lithuania,,2020-08-01,1,1,1,1,0,0,1,2,0,2,0,1
9,Lithuania,,2020-08-02,0,1,0,1,1,0,0,2,0,1,0,0
9,Lithuania,,2020-08-03,1,0,1,0,0,1,0,3,1,2,0,2
9,Lithuania,,2020-08-04,0,0,0,0,0,2,0,0,0,1,1,3
9,Luxembourg,,2020-08-01,0,0,0,3,1,2,1,2,1,1,0,2
9,Luxembourg,,2020-08-02,1,2,0,0,1,2,1,1,1,2,0,3
9,Luxembourg,,2020-08-03,2,1,0,0,0,2,0,3,1,0,0,0
9,Luxembourg,,2020-08-04,1,2,1,0,0,0,1,3,1,0,0,1
9,Latvia,,2020-08-01,2,1,1,3,0,0,1,1,1,1,1,0
9,Latvia,,2020-08-02,1,0,0,1,0,1,1,0,0,2,0,3
9,Latvia,,2020-08-03,0,0,0,0,1,1,1,3,1,2,0,0
9,Latvia,,2020-08-04,1,0,0,0,0,1,0,0,1,1,1,0
9,Macao,,2020-08-01,2,2,0,3,1,2,1,2,1,1,0,2
9,Macao,,2020-08-02,1,2,0,2,1,2,1,0,1,0,1,2
9,Macao,,2020-08-03,1,1,1,3,0,1,1,0,0,0,0,2
9,Macao,,2020-08-04,1,2,1,0,0,0,1,1,0,1,0,1
9,Morocco,,2020-08-01,0,2,1,1,1,1,0,3,0,0,0,1
9,Morocco,,2020-08-02,1,0,1,1,0,0,0,3,1,2,0,1
9,Morocco,,2020-08-03,2,1,1,0,1,1,1,0,0,1,0,0
9,Morocco,,2020-08-04,1,0,1,1,1,0,1,1,0,0,1,2
9,Monaco,,2020-08-01,0,2,0,2,0,1,1,3,0,1,0,0
9,Monaco,,2020-08-02,2,0,1,1,0,2,0,1,1,1,1,3
9,Monaco,,2020-08-03,2,1,1,0,0,2,1,0,0,2,0,1
9,Monaco,,2020-08-04,1,2,0,1,1,2,1,0,1,2,0,1
9,Moldova,,2020-08-01,0,2,0,0,1,0,1,3,1,0,1,0
9,Moldova,,2020-08-02,1,2,0,3,1,2,1,1,1,0,1,1
9,Moldova,,2020-08-03,2,0,1,1,0,0,1,0,0,2,1,2
9,Moldova,,2020-08-04,1,0,1,1,1,0,0,2,0,0,1,2
9,Madagascar,,2020-08-01,2,2,1,0,0,0,1,3,0,0,0,2
9,Madagascar,,2020-08-02,0,1,1,0,0,2,1,0,0,1,1,2
9,Madagascar,,2020-08-03,1,2,0,2,1,0,0,3,1,1,1,3
9,Madagascar,,2020-08-04,0,1,1,0,1,1,0,0,1,1,1,2
9,Mexico,,2020-08-01,0,0,0,2,0,0,0,1,1,2,0,0
9,Mexico,,2020-08-02,2,0,1,3,1,2,1,2,0,1,1,3
9,Mexico,,2020-08-03,1,2,0,0,0,2,0,3,1,2,0,1
9,Mexico,,2020-08-04,2,1,0,0,1,2,1,2,0,2,1,2
9,Mali,,2020-08-01,2,1,1,0,0,1,0,0,0,0,1,1
9,Mali,,2020-08-02,1,0,1,2,1,1,1,2,0,0,1,3
9,Mali,,2020-08-03,2,0,0,1,1,2,1,3,1,1,0,0
9,Mali,,2020-08-04,0,0,1,2,1,0,1,0,1,2,0,0
9,Myanmar,,2020-08-01,1,0,1,3,1,1,1,1,0,0,0,3
9,Myanmar,,2020-08-02,2,2,1,3,1,2,0,3,0,2,0,1
9,Myanmar,,2020-08-03,0,2,0,3,0,2,1,2,0,2,1,2
9,Myanmar,,2020-08-04,1,0,0,2,1,2,1,0,1,2,0,1
9,Mongolia,,2020-08-01,2,0,1,0,0,1,0,3,1,0,0,3
9,Mongolia,,2020-08-02,0,1,0,2,1,2,0,1,0,2,1,0
9,Mongolia,,2020-08-03,1,0,0,3,0,2,0,0,0,0,1,2
9,Mongolia,,2020-08-04,0,1,1,1,0,0,0,3,0,0,0,0
9,Mozambique,,2020-08-01,0,1,0,0,0,2,1,2,1,0,0,2
9,Mozambique,,2020-08-02,0,2,0,0,1,0,0,1,1,1,1,3
9,Mozambique,,2020-08-03,1,2,1,1,0,2,1,2,0,2,0,2
9,Mozambique,,2020-08-04,2,0,0,0,0,1,1,1,0,0,0,1
9,Mauritania,,2020-08-01,0,0,0,2,1,2,1,2,0,0,1,0
